User_ID,Age,Height_CM,Weight_KG,BMI,Gender,Fitness_Goal,Available_Hours_Per_Week,Fitness_Experience,Age_Category,BMI_Category,Hours_Category,Activity_Score,Fitness_Level_Class
FIE_03182,19,181.7,70.3,21.3,Male,Muscle Building,3.92,Some Experience,Young Adult,Normal,Moderate,72.1,Athlete
FIE_03183,27,174.3,61.3,20.2,Male,Weight Loss,12.78,Beginner,Young Adult,Normal,High,81.8,Athlete
FIE_03184,37,167.7,55.3,19.7,Female,General Fitness,4.88,Some Experience,Adult,Normal,Moderate,65.7,Advanced
FIE_03185,28,168.9,79.2,27.8,Female,Endurance/Cardio,1.0,Some Experience,Young Adult,Overweight,Minimal,63.8,Advanced
FIE_03186,48,156.4,69.2,28.3,Female,Muscle Building,2.31,Some Experience,Middle Aged,Overweight,Minimal,49.8,Beginner
FIE_03187,41,163.8,82.4,30.7,Female,Endurance/Cardio,5.68,Never Exercised,Adult,Obese,Moderate,45.2,Beginner
FIE_03188,20,177.1,72.8,23.2,Female,Muscle Building,6.01,Beginner,Young Adult,Normal,Moderate,67.6,Advanced
FIE_03189,39,177.1,86.9,27.7,Male,Weight Loss,4.04,Never Exercised,Adult,Overweight,Moderate,43.8,Beginner
FIE_03190,53,177.3,98.5,31.3,Female,General Fitness,1.0,Beginner,Middle Aged,Obese,Minimal,36.7,Beginner
FIE_03191,31,156.9,74.1,30.1,Female,Muscle Building,1.86,Some Experience,Adult,Obese,Minimal,53.2,Beginner
FIE_03192,41,153.1,50.4,21.5,Female,Endurance/Cardio,13.72,Advanced,Adult,Normal,High,98.4,Athlete
FIE_03193,57,155.7,51.5,21.3,Male,Muscle Building,19.56,Beginner,Middle Aged,Normal,High,73.6,Athlete
FIE_03194,64,151.7,46.8,20.3,Female,Weight Loss,2.51,Some Experience,Senior,Normal,Minimal,58.2,Intermediate
FIE_03195,51,183.5,108.2,32.1,Male,Weight Loss,5.79,Beginner,Middle Aged,Obese,Moderate,52.6,Beginner
FIE_03196,47,167.7,83.3,29.6,Female,Endurance/Cardio,2.9,Never Exercised,Middle Aged,Overweight,Minimal,37.4,Beginner
FIE_03197,67,174.2,82.4,27.1,Male,Weight Loss,6.31,Never Exercised,Senior,Overweight,Moderate,39.6,Beginner
FIE_03198,42,162.6,57.4,21.7,Female,Weight Loss,18.98,Beginner,Adult,Normal,High,83.0,Athlete
FIE_03199,64,173.7,102.8,34.1,Male,General Fitness,6.19,Beginner,Senior,Obese,Moderate,40.6,Beginner
FIE_03200,53,173.3,68.3,22.7,Female,Weight Loss,2.47,Advanced,Middle Aged,Normal,Minimal,60.0,Intermediate
FIE_03201,55,170.7,64.4,22.1,Male,Muscle Building,3.38,Some Experience,Middle Aged,Normal,Moderate,57.6,Intermediate
FIE_03202,64,165.8,61.4,22.3,Male,Endurance/Cardio,3.94,Beginner,Senior,Normal,Moderate,53.2,Beginner
FIE_03203,21,162.6,54.3,20.6,Female,Endurance/Cardio,4.82,Never Exercised,Young Adult,Normal,Moderate,59.7,Intermediate
FIE_03204,23,158.3,45.0,18.0,Female,Weight Loss,2.95,Some Experience,Young Adult,Underweight,Minimal,60.4,Intermediate
FIE_03205,26,160.2,68.3,26.6,Female,General Fitness,15.66,Advanced,Young Adult,Overweight,High,88.4,Athlete
FIE_03206,39,154.7,74.2,31.0,Female,Weight Loss,1.0,Advanced,Adult,Obese,Minimal,50.8,Beginner
FIE_03207,40,171.1,67.0,22.9,Male,Weight Loss,1.93,Beginner,Adult,Normal,Minimal,59.0,Intermediate
FIE_03208,20,163.1,73.0,27.4,Male,Muscle Building,5.68,Advanced,Young Adult,Overweight,Moderate,76.7,Athlete
FIE_03209,42,175.1,96.3,31.4,Male,General Fitness,2.27,Never Exercised,Adult,Obese,Minimal,39.8,Beginner
FIE_03210,46,163.4,63.1,23.6,Female,General Fitness,3.34,Some Experience,Middle Aged,Normal,Moderate,62.3,Intermediate
FIE_03211,39,172.4,63.9,21.5,Male,General Fitness,9.89,Beginner,Adult,Normal,High,75.4,Athlete
FIE_03212,51,168.1,61.8,21.9,Female,General Fitness,5.23,Beginner,Middle Aged,Normal,Moderate,58.7,Intermediate
FIE_03213,27,176.0,77.6,25.1,Male,General Fitness,1.06,Advanced,Young Adult,Overweight,Minimal,58.2,Intermediate
FIE_03214,20,156.5,64.3,26.3,Female,Weight Loss,6.58,Advanced,Young Adult,Overweight,Moderate,71.5,Athlete
FIE_03215,67,157.0,59.2,24.0,Female,General Fitness,1.11,Beginner,Senior,Normal,Minimal,38.7,Beginner
FIE_03216,29,168.5,76.9,27.1,Male,General Fitness,17.33,Some Experience,Young Adult,Overweight,High,76.6,Athlete
FIE_03217,21,166.8,58.1,20.9,Female,Muscle Building,13.52,Advanced,Young Adult,Normal,High,96.2,Athlete
FIE_03218,38,159.0,66.9,26.5,Female,Weight Loss,8.92,Never Exercised,Adult,Overweight,High,58.9,Intermediate
FIE_03219,36,161.6,77.9,29.8,Female,General Fitness,2.46,Beginner,Adult,Overweight,Minimal,50.7,Beginner
FIE_03220,41,184.0,89.1,26.3,Male,Muscle Building,9.55,Beginner,Adult,Overweight,High,60.0,Intermediate
FIE_03221,19,164.5,79.4,29.3,Female,Endurance/Cardio,5.88,Some Experience,Young Adult,Overweight,Moderate,67.2,Advanced
FIE_03222,42,160.0,53.6,20.9,Female,Muscle Building,5.28,Some Experience,Adult,Normal,Moderate,71.9,Athlete
FIE_03223,23,166.3,63.0,22.8,Male,Muscle Building,7.27,Advanced,Young Adult,Normal,High,82.7,Athlete
FIE_03224,65,161.0,71.5,27.6,Female,Muscle Building,2.39,Some Experience,Senior,Overweight,Minimal,45.7,Beginner
FIE_03225,59,175.3,107.8,35.1,Male,Weight Loss,6.11,Never Exercised,Middle Aged,Obese,Moderate,39.9,Beginner
FIE_03226,21,168.6,80.6,28.4,Female,General Fitness,2.08,Beginner,Young Adult,Overweight,Minimal,43.5,Beginner
FIE_03227,22,166.1,66.8,24.2,Male,Endurance/Cardio,16.17,Advanced,Young Adult,Normal,High,89.3,Athlete
FIE_03228,27,166.8,87.7,31.5,Female,Endurance/Cardio,2.34,Beginner,Young Adult,Obese,Minimal,51.5,Beginner
FIE_03229,30,175.7,85.1,27.6,Male,General Fitness,5.73,Never Exercised,Young Adult,Overweight,Moderate,54.2,Intermediate
FIE_03230,69,162.9,73.3,27.6,Female,Weight Loss,6.76,Some Experience,Senior,Overweight,Moderate,54.3,Beginner
FIE_03231,25,176.1,84.9,27.4,Male,Muscle Building,1.0,Beginner,Young Adult,Overweight,Minimal,51.8,Beginner
FIE_03232,30,150.4,61.6,27.2,Female,General Fitness,3.47,Some Experience,Young Adult,Overweight,Moderate,58.3,Intermediate
FIE_03233,44,160.4,73.3,28.5,Female,Weight Loss,3.18,Some Experience,Adult,Overweight,Moderate,58.0,Intermediate
FIE_03234,45,176.5,86.0,27.6,Male,Weight Loss,1.95,Never Exercised,Adult,Overweight,Minimal,41.1,Beginner
FIE_03235,54,172.4,104.2,35.0,Male,Endurance/Cardio,9.68,Advanced,Middle Aged,Obese,High,69.6,Advanced
FIE_03236,22,168.6,79.7,28.0,Female,Weight Loss,8.06,Some Experience,Young Adult,Overweight,High,71.6,Athlete
FIE_03237,19,172.8,83.8,28.1,Male,General Fitness,5.76,Some Experience,Young Adult,Overweight,Moderate,65.2,Advanced
FIE_03238,43,169.0,77.1,27.0,Male,Muscle Building,1.04,Some Experience,Adult,Overweight,Minimal,58.3,Intermediate
FIE_03239,32,150.4,47.5,21.0,Female,General Fitness,1.38,Advanced,Adult,Normal,Minimal,62.8,Advanced
FIE_03240,24,179.9,88.5,27.3,Male,Weight Loss,4.69,Never Exercised,Young Adult,Overweight,Moderate,48.5,Beginner
FIE_03241,42,168.4,58.8,20.7,Female,General Fitness,2.39,Beginner,Adult,Normal,Minimal,59.8,Intermediate
FIE_03242,22,165.6,60.8,22.2,Male,Muscle Building,5.66,Advanced,Young Adult,Normal,Moderate,77.8,Athlete
FIE_03243,28,166.0,62.0,22.5,Male,Weight Loss,5.57,Never Exercised,Young Adult,Normal,Moderate,63.3,Advanced
FIE_03244,51,156.2,57.3,23.5,Female,Weight Loss,14.55,Beginner,Middle Aged,Normal,High,73.1,Athlete
FIE_03245,38,164.4,74.3,27.5,Female,General Fitness,4.69,Never Exercised,Adult,Overweight,Moderate,45.2,Beginner
FIE_03246,56,152.3,71.5,30.8,Female,Weight Loss,9.02,Some Experience,Middle Aged,Obese,High,64.8,Intermediate
FIE_03247,51,174.9,104.0,34.0,Male,General Fitness,2.34,Never Exercised,Middle Aged,Obese,Minimal,23.9,Beginner
FIE_03248,29,172.5,88.9,29.9,Male,Endurance/Cardio,4.56,Some Experience,Young Adult,Overweight,Moderate,64.8,Advanced
FIE_03249,25,167.4,60.1,21.4,Female,Endurance/Cardio,1.75,Advanced,Young Adult,Normal,Minimal,69.3,Advanced
FIE_03250,60,165.2,74.6,27.3,Female,Muscle Building,2.48,Advanced,Middle Aged,Overweight,Minimal,61.5,Intermediate
FIE_03251,33,162.1,73.6,28.0,Female,Endurance/Cardio,4.41,Beginner,Adult,Overweight,Moderate,57.3,Intermediate
FIE_03252,29,154.7,52.0,21.7,Female,Muscle Building,9.32,Some Experience,Young Adult,Normal,High,87.0,Athlete
FIE_03253,52,175.7,66.5,21.5,Female,Muscle Building,6.14,Beginner,Middle Aged,Normal,Moderate,66.2,Advanced
FIE_03254,30,166.6,62.6,22.5,Female,Endurance/Cardio,7.82,Advanced,Young Adult,Normal,High,90.8,Athlete
FIE_03255,42,173.6,99.2,32.9,Male,Muscle Building,18.54,Beginner,Adult,Obese,High,73.6,Advanced
FIE_03256,30,150.5,59.5,26.3,Female,Muscle Building,1.07,Some Experience,Young Adult,Overweight,Minimal,54.5,Intermediate
FIE_03257,25,165.9,68.0,24.7,Male,Weight Loss,3.81,Some Experience,Young Adult,Normal,Moderate,73.6,Athlete
FIE_03258,20,171.0,109.6,37.5,Male,Muscle Building,4.28,Some Experience,Young Adult,Obese,Moderate,58.9,Intermediate
FIE_03259,27,154.3,51.2,21.5,Female,Weight Loss,2.41,Some Experience,Young Adult,Normal,Minimal,61.7,Advanced
FIE_03260,30,154.8,53.0,22.1,Female,Muscle Building,18.85,Advanced,Young Adult,Normal,High,95.7,Athlete
FIE_03261,47,158.8,78.9,31.3,Female,Muscle Building,13.84,Some Experience,Middle Aged,Obese,High,71.5,Advanced
FIE_03262,23,185.7,75.3,21.8,Male,Weight Loss,3.02,Some Experience,Young Adult,Normal,Moderate,66.3,Advanced
FIE_03263,54,162.0,86.8,33.1,Female,Endurance/Cardio,3.35,Beginner,Middle Aged,Obese,Moderate,42.7,Beginner
FIE_03264,56,171.1,92.3,31.5,Female,General Fitness,2.02,Never Exercised,Middle Aged,Obese,Minimal,30.1,Beginner
FIE_03265,41,159.3,57.4,22.6,Female,Muscle Building,2.61,Beginner,Adult,Normal,Minimal,53.2,Intermediate
FIE_03266,26,160.5,54.9,21.3,Male,General Fitness,1.96,Some Experience,Young Adult,Normal,Minimal,61.2,Advanced
FIE_03267,59,190.2,117.2,32.4,Male,Weight Loss,18.67,Beginner,Middle Aged,Obese,High,67.7,Advanced
FIE_03268,24,182.0,77.5,23.4,Male,Endurance/Cardio,2.99,Some Experience,Young Adult,Normal,Minimal,68.1,Advanced
FIE_03269,59,161.7,58.6,22.4,Male,Weight Loss,15.09,Some Experience,Middle Aged,Normal,High,83.9,Athlete
FIE_03270,68,181.2,76.2,23.2,Male,Weight Loss,6.13,Beginner,Senior,Normal,Moderate,55.6,Beginner
FIE_03271,70,173.1,82.0,27.4,Male,Endurance/Cardio,5.5,Advanced,Senior,Overweight,Moderate,60.9,Intermediate
FIE_03272,51,177.0,99.9,31.9,Female,Weight Loss,2.54,Some Experience,Middle Aged,Obese,Minimal,48.8,Beginner
FIE_03273,32,161.0,53.9,20.8,Female,Muscle Building,6.63,Some Experience,Adult,Normal,Moderate,72.9,Athlete
FIE_03274,58,178.2,83.5,26.3,Male,General Fitness,20.0,Beginner,Middle Aged,Overweight,High,65.1,Advanced
FIE_03275,52,171.7,80.0,27.1,Male,Endurance/Cardio,4.17,Beginner,Middle Aged,Overweight,Moderate,46.7,Beginner
FIE_03276,31,166.5,89.9,32.4,Male,General Fitness,3.97,Advanced,Adult,Obese,Moderate,59.9,Intermediate
FIE_03277,37,176.8,82.1,26.3,Male,Weight Loss,2.06,Never Exercised,Adult,Overweight,Minimal,41.9,Beginner
FIE_03278,31,174.1,94.5,31.2,Male,General Fitness,6.09,Some Experience,Adult,Obese,Moderate,58.3,Intermediate
FIE_03279,45,169.0,79.7,27.9,Male,Endurance/Cardio,14.51,Beginner,Adult,Overweight,High,74.3,Athlete
FIE_03280,44,164.0,62.6,23.3,Female,Weight Loss,4.09,Never Exercised,Adult,Normal,Moderate,55.0,Intermediate
FIE_03281,39,163.5,62.6,23.4,Female,Endurance/Cardio,2.75,Beginner,Adult,Normal,Minimal,61.6,Intermediate
FIE_03282,59,177.2,82.4,26.3,Male,Muscle Building,1.38,Some Experience,Middle Aged,Overweight,Minimal,49.8,Beginner
FIE_03283,30,162.3,55.2,21.0,Female,Muscle Building,15.18,Advanced,Young Adult,Normal,High,98.8,Athlete
FIE_03284,36,178.4,66.3,20.8,Male,Weight Loss,3.24,Beginner,Adult,Normal,Moderate,54.0,Intermediate
FIE_03285,38,164.0,60.6,22.5,Female,Endurance/Cardio,1.65,Beginner,Adult,Normal,Minimal,54.4,Intermediate
FIE_03286,44,173.2,99.5,33.2,Male,Muscle Building,5.27,Some Experience,Adult,Obese,Moderate,60.8,Intermediate
FIE_03287,60,155.7,52.0,21.4,Female,Muscle Building,5.91,Advanced,Middle Aged,Normal,Moderate,74.2,Athlete
FIE_03288,26,152.8,52.8,22.6,Female,Muscle Building,6.03,Advanced,Young Adult,Normal,Moderate,85.8,Athlete
FIE_03289,37,171.5,79.7,27.1,Female,Muscle Building,6.5,Beginner,Adult,Overweight,Moderate,65.3,Advanced
FIE_03290,20,165.6,61.1,22.3,Male,Endurance/Cardio,12.19,Advanced,Young Adult,Normal,High,100.0,Athlete
FIE_03291,48,174.8,82.2,26.9,Male,Muscle Building,19.6,Some Experience,Middle Aged,Overweight,High,72.8,Athlete
FIE_03292,51,166.3,79.3,28.7,Male,General Fitness,9.05,Beginner,Middle Aged,Overweight,High,64.7,Intermediate
FIE_03293,66,165.4,60.2,22.0,Female,Endurance/Cardio,15.79,Never Exercised,Senior,Normal,High,70.5,Advanced
FIE_03294,44,158.6,52.3,20.8,Female,Endurance/Cardio,15.72,Beginner,Adult,Normal,High,84.0,Athlete
FIE_03295,44,164.9,57.0,21.0,Male,General Fitness,5.67,Some Experience,Adult,Normal,Moderate,71.5,Advanced
FIE_03296,43,182.6,86.2,25.9,Male,General Fitness,3.85,Beginner,Adult,Overweight,Moderate,49.9,Beginner
FIE_03297,67,178.1,87.9,27.7,Male,Endurance/Cardio,3.68,Advanced,Senior,Overweight,Moderate,58.9,Intermediate
FIE_03298,46,155.6,50.7,20.9,Female,Muscle Building,2.25,Advanced,Middle Aged,Normal,Minimal,71.2,Advanced
FIE_03299,57,180.5,84.5,26.0,Male,General Fitness,6.25,Advanced,Middle Aged,Overweight,Moderate,70.9,Advanced
FIE_03300,44,166.1,48.9,17.7,Female,Muscle Building,2.28,Never Exercised,Adult,Underweight,Minimal,40.7,Beginner
FIE_03301,41,172.6,79.0,26.5,Female,Endurance/Cardio,6.08,Beginner,Adult,Overweight,Moderate,64.0,Advanced
FIE_03302,41,165.0,58.4,21.5,Female,Weight Loss,2.9,Some Experience,Adult,Normal,Minimal,65.7,Advanced
FIE_03303,32,163.7,73.2,27.3,Female,General Fitness,4.97,Some Experience,Adult,Overweight,Moderate,60.2,Intermediate
FIE_03304,24,178.4,69.8,21.9,Male,Endurance/Cardio,2.17,Some Experience,Young Adult,Normal,Minimal,66.0,Advanced
FIE_03305,39,167.2,65.1,23.3,Male,Muscle Building,5.89,Never Exercised,Adult,Normal,Moderate,58.5,Intermediate
FIE_03306,40,167.4,63.1,22.5,Female,Muscle Building,6.17,Beginner,Adult,Normal,Moderate,65.9,Advanced
FIE_03307,36,158.7,45.1,17.9,Female,Weight Loss,8.12,Advanced,Adult,Underweight,High,77.6,Athlete
FIE_03308,21,170.3,99.4,34.3,Male,Endurance/Cardio,2.95,Some Experience,Young Adult,Obese,Minimal,61.0,Intermediate
FIE_03309,40,164.5,96.3,35.6,Female,Weight Loss,3.22,Some Experience,Adult,Obese,Moderate,57.8,Beginner
FIE_03310,28,161.9,60.1,22.9,Female,Weight Loss,4.29,Beginner,Young Adult,Normal,Moderate,61.6,Advanced
FIE_03311,37,173.7,66.3,22.0,Male,Weight Loss,5.43,Some Experience,Adult,Normal,Moderate,71.3,Advanced
FIE_03312,42,177.8,69.1,21.8,Male,Muscle Building,4.02,Beginner,Adult,Normal,Moderate,62.7,Advanced
FIE_03313,18,176.1,72.6,23.4,Male,Muscle Building,1.68,Beginner,Young Adult,Normal,Minimal,56.3,Intermediate
FIE_03314,21,180.1,58.6,18.1,Male,Endurance/Cardio,6.84,Advanced,Young Adult,Underweight,Moderate,75.8,Athlete
FIE_03315,19,166.6,76.0,27.4,Male,Weight Loss,2.98,Never Exercised,Young Adult,Overweight,Minimal,48.9,Beginner
FIE_03316,26,156.8,52.0,21.2,Female,General Fitness,2.82,Advanced,Young Adult,Normal,Minimal,70.9,Athlete
FIE_03317,18,171.1,67.4,23.0,Male,Muscle Building,4.79,Some Experience,Young Adult,Normal,Moderate,75.4,Athlete
FIE_03318,70,181.4,90.6,27.5,Male,General Fitness,6.11,Advanced,Senior,Overweight,Moderate,61.0,Intermediate
FIE_03319,40,177.5,67.4,21.4,Other,Muscle Building,1.69,Advanced,Adult,Normal,Minimal,73.4,Athlete
FIE_03320,48,168.9,60.7,21.3,Female,Muscle Building,2.96,Some Experience,Middle Aged,Normal,Minimal,60.4,Intermediate
FIE_03321,25,161.8,72.5,27.7,Female,General Fitness,4.13,Never Exercised,Young Adult,Overweight,Moderate,45.9,Beginner
FIE_03322,45,164.8,74.0,27.2,Female,Weight Loss,2.24,Advanced,Adult,Overweight,Minimal,64.0,Advanced
FIE_03323,67,161.0,60.5,23.3,Male,Muscle Building,6.56,Advanced,Senior,Normal,Moderate,72.4,Advanced
FIE_03324,26,178.2,64.5,20.3,Male,Muscle Building,18.63,Some Experience,Young Adult,Normal,High,92.0,Athlete
FIE_03325,21,166.0,63.1,22.9,Male,General Fitness,4.76,Some Experience,Young Adult,Normal,Moderate,65.7,Advanced
FIE_03326,47,172.1,81.6,27.5,Male,General Fitness,1.27,Advanced,Middle Aged,Overweight,Minimal,52.0,Beginner
FIE_03327,43,177.5,74.2,23.5,Male,Muscle Building,2.96,Never Exercised,Adult,Normal,Minimal,51.3,Beginner
FIE_03328,18,171.1,50.5,17.3,Male,Endurance/Cardio,17.55,Some Experience,Young Adult,Underweight,High,85.5,Athlete
FIE_03329,45,163.8,63.6,23.7,Female,Muscle Building,3.38,Beginner,Adult,Normal,Moderate,60.1,Intermediate
FIE_03330,51,172.7,70.9,23.8,Female,General Fitness,3.4,Beginner,Middle Aged,Normal,Moderate,57.3,Intermediate
FIE_03331,33,172.7,54.0,18.1,Male,General Fitness,14.52,Advanced,Adult,Underweight,High,84.1,Athlete
FIE_03332,30,165.0,73.4,27.0,Female,Muscle Building,18.34,Advanced,Young Adult,Overweight,High,88.5,Athlete
FIE_03333,27,165.4,52.7,19.3,Female,Endurance/Cardio,3.59,Advanced,Young Adult,Normal,Moderate,70.8,Athlete
FIE_03334,38,168.0,57.6,20.4,Female,Muscle Building,2.64,Advanced,Adult,Normal,Minimal,69.8,Advanced
FIE_03335,57,171.0,77.9,26.6,Male,Weight Loss,6.29,Some Experience,Middle Aged,Overweight,Moderate,62.5,Intermediate
FIE_03336,51,176.3,101.0,32.5,Female,Muscle Building,18.12,Advanced,Middle Aged,Obese,High,78.0,Athlete
FIE_03337,70,189.1,107.7,30.1,Male,Endurance/Cardio,1.6,Some Experience,Senior,Obese,Minimal,37.7,Beginner
FIE_03338,62,155.3,49.6,20.6,Female,Muscle Building,17.47,Advanced,Senior,Normal,High,85.6,Athlete
FIE_03339,59,164.3,62.3,23.1,Female,General Fitness,5.12,Beginner,Middle Aged,Normal,Moderate,58.0,Intermediate
FIE_03340,64,180.1,88.1,27.2,Male,Muscle Building,16.42,Some Experience,Senior,Overweight,High,66.6,Advanced
FIE_03341,19,187.4,86.2,24.5,Male,Weight Loss,7.19,Beginner,Young Adult,Normal,High,69.2,Advanced
FIE_03342,34,163.2,57.5,21.6,Male,General Fitness,4.05,Some Experience,Adult,Normal,Moderate,63.6,Advanced
FIE_03343,29,175.4,97.5,31.7,Male,Endurance/Cardio,16.62,Advanced,Young Adult,Obese,High,85.8,Athlete
FIE_03344,50,176.0,62.5,20.2,Male,Muscle Building,5.53,Beginner,Middle Aged,Normal,Moderate,60.9,Intermediate
FIE_03345,20,180.2,75.0,23.1,Male,Endurance/Cardio,2.18,Some Experience,Young Adult,Normal,Minimal,63.8,Advanced
FIE_03346,28,164.7,91.7,33.8,Female,Weight Loss,3.23,Beginner,Young Adult,Obese,Moderate,46.1,Beginner
FIE_03347,65,178.6,91.0,28.5,Male,General Fitness,19.54,Some Experience,Senior,Overweight,High,74.8,Athlete
FIE_03348,35,154.1,79.1,33.3,Female,Weight Loss,4.0,Advanced,Adult,Obese,Moderate,62.0,Intermediate
FIE_03349,42,177.0,71.9,22.9,Male,General Fitness,8.02,Some Experience,Adult,Normal,High,73.5,Athlete
FIE_03350,36,177.0,64.8,20.7,Male,General Fitness,1.97,Some Experience,Adult,Normal,Minimal,61.2,Intermediate
FIE_03351,26,178.9,76.8,24.0,Male,Muscle Building,5.23,Some Experience,Young Adult,Normal,Moderate,70.3,Athlete
FIE_03352,37,163.0,72.1,27.1,Male,Endurance/Cardio,15.88,Never Exercised,Adult,Overweight,High,71.9,Athlete
FIE_03353,61,180.0,87.2,26.9,Male,General Fitness,13.84,Some Experience,Senior,Overweight,High,65.2,Advanced
FIE_03354,41,167.2,63.3,22.7,Female,Endurance/Cardio,17.85,Never Exercised,Adult,Normal,High,75.5,Athlete
FIE_03355,41,181.2,77.7,23.6,Male,Muscle Building,11.5,Beginner,Adult,Normal,High,81.7,Athlete
FIE_03356,52,164.7,75.1,27.7,Female,Muscle Building,15.44,Advanced,Middle Aged,Overweight,High,79.0,Athlete
FIE_03357,19,167.9,60.8,21.6,Male,Weight Loss,2.85,Beginner,Young Adult,Normal,Minimal,64.0,Advanced
FIE_03358,40,161.7,82.1,31.4,Female,Weight Loss,10.89,Some Experience,Adult,Obese,High,73.0,Advanced
FIE_03359,33,172.2,95.4,32.1,Male,General Fitness,14.94,Advanced,Adult,Obese,High,78.4,Athlete
FIE_03360,30,162.8,59.9,22.6,Female,Weight Loss,3.02,Advanced,Young Adult,Normal,Moderate,74.9,Athlete
FIE_03361,55,163.8,83.7,31.2,Female,Muscle Building,3.7,Some Experience,Middle Aged,Obese,Moderate,52.5,Beginner
FIE_03362,19,190.1,79.9,22.1,Male,General Fitness,4.44,Some Experience,Young Adult,Normal,Moderate,66.7,Advanced
FIE_03363,26,175.4,65.6,21.3,Male,General Fitness,5.21,Advanced,Young Adult,Normal,Moderate,75.5,Athlete
FIE_03364,23,153.8,45.1,19.1,Female,Muscle Building,11.14,Advanced,Young Adult,Normal,High,93.8,Athlete
FIE_03365,42,155.6,66.0,27.2,Female,Weight Loss,2.5,Beginner,Adult,Overweight,Minimal,53.9,Beginner
FIE_03366,45,172.2,81.8,27.6,Male,General Fitness,2.69,Some Experience,Adult,Overweight,Minimal,60.1,Intermediate
FIE_03367,59,165.9,88.3,32.1,Other,Weight Loss,5.78,Beginner,Middle Aged,Obese,Moderate,45.5,Beginner
FIE_03368,38,164.5,60.8,22.5,Male,Weight Loss,4.22,Advanced,Adult,Normal,Moderate,74.1,Athlete
FIE_03369,22,189.0,95.6,26.8,Male,Muscle Building,14.75,Advanced,Young Adult,Overweight,High,95.1,Athlete
FIE_03370,55,162.5,75.3,28.5,Female,Endurance/Cardio,5.36,Never Exercised,Middle Aged,Overweight,Moderate,44.1,Beginner
FIE_03371,34,169.2,65.0,22.7,Male,General Fitness,11.13,Beginner,Adult,Normal,High,72.5,Athlete
FIE_03372,26,174.8,73.2,24.0,Male,Muscle Building,1.54,Beginner,Young Adult,Normal,Minimal,56.7,Intermediate
FIE_03373,27,152.0,51.0,22.1,Female,General Fitness,11.88,Some Experience,Young Adult,Normal,High,84.9,Athlete
FIE_03374,25,157.3,80.9,32.7,Female,Weight Loss,5.02,Some Experience,Young Adult,Obese,Moderate,62.2,Intermediate
FIE_03375,50,175.8,69.2,22.4,Male,Endurance/Cardio,3.57,Beginner,Middle Aged,Normal,Moderate,58.6,Intermediate
FIE_03376,39,158.5,89.3,35.6,Female,Muscle Building,4.22,Beginner,Adult,Obese,Moderate,53.5,Beginner
FIE_03377,54,152.8,45.2,19.4,Female,Muscle Building,17.64,Some Experience,Middle Aged,Normal,High,83.3,Athlete
FIE_03378,23,163.7,76.9,28.7,Female,Endurance/Cardio,1.58,Beginner,Young Adult,Overweight,Minimal,48.5,Beginner
FIE_03379,20,160.9,47.2,18.2,Female,Muscle Building,6.89,Some Experience,Young Adult,Underweight,Moderate,72.4,Advanced
FIE_03380,61,173.7,83.5,27.7,Male,Muscle Building,7.93,Beginner,Senior,Overweight,High,54.9,Beginner
FIE_03381,23,169.1,62.0,21.7,Male,Muscle Building,6.01,Advanced,Young Adult,Normal,Moderate,81.4,Athlete
FIE_03382,36,176.7,64.3,20.6,Male,Muscle Building,18.43,Beginner,Adult,Normal,High,84.9,Athlete
FIE_03383,45,173.0,56.9,19.0,Male,General Fitness,7.13,Advanced,Adult,Normal,High,84.7,Athlete
FIE_03384,32,167.4,69.1,24.7,Female,General Fitness,5.17,Beginner,Adult,Normal,Moderate,64.4,Advanced
FIE_03385,23,156.0,66.2,27.2,Female,Weight Loss,9.93,Some Experience,Young Adult,Overweight,High,69.8,Advanced
FIE_03386,38,150.0,54.5,24.2,Female,General Fitness,1.7,Beginner,Adult,Normal,Minimal,53.3,Intermediate
FIE_03387,21,167.9,65.7,23.3,Male,Endurance/Cardio,5.94,Advanced,Young Adult,Normal,Moderate,75.0,Athlete
FIE_03388,50,167.9,64.0,22.7,Female,Weight Loss,13.23,Some Experience,Middle Aged,Normal,High,81.7,Athlete
FIE_03389,36,168.9,70.3,24.7,Female,Weight Loss,3.52,Advanced,Adult,Normal,Moderate,74.2,Athlete
FIE_03390,32,159.0,76.3,30.2,Female,Weight Loss,3.98,Some Experience,Adult,Obese,Moderate,54.7,Beginner
FIE_03391,70,177.4,94.4,30.0,Male,Weight Loss,5.58,Beginner,Senior,Obese,Moderate,45.9,Beginner
FIE_03392,53,179.2,87.4,27.2,Male,Weight Loss,14.52,Some Experience,Middle Aged,Overweight,High,73.8,Athlete
FIE_03393,27,150.2,51.9,23.0,Female,Muscle Building,4.13,Advanced,Young Adult,Normal,Moderate,80.2,Athlete
FIE_03394,28,171.3,50.3,17.1,Male,Weight Loss,3.11,Some Experience,Young Adult,Underweight,Moderate,57.6,Intermediate
FIE_03395,58,170.6,63.7,21.9,Female,Muscle Building,18.04,Some Experience,Middle Aged,Normal,High,88.7,Athlete
FIE_03396,26,168.9,62.4,21.9,Male,Endurance/Cardio,2.44,Beginner,Young Adult,Normal,Minimal,58.9,Intermediate
FIE_03397,45,161.5,53.5,20.5,Female,Weight Loss,7.12,Never Exercised,Adult,Normal,High,55.8,Intermediate
FIE_03398,30,166.3,50.3,18.2,Female,Muscle Building,2.71,Some Experience,Young Adult,Underweight,Minimal,60.9,Intermediate
