User_ID,Age,Height_CM,Weight_KG,BMI,Gender,Fitness_Goal,Available_Hours_Per_Week,Fitness_Experience,Age_Category,BMI_Category,Hours_Category,Activity_Score,Fitness_Level_Class
FIT_19452,33.0,152.1,64.2,27.8,Female,,14.61,Advanced,Adult,Overweight,High,88.1,Athlete
FIT_19453,51.0,186.1,67.3,19.4,Male,Weight Loss,5.26,Some Experience,Middle Aged,Normal,Moderate,69.6,Advanced
FIT_19454,35.0,167.9,56.0,19.9,Female,Endurance/Cardio,6.95,Some Experience,Adult,Normal,Moderate,81.7,Athlete
FIT_19455,33.0,157.6,71.7,28.9,Female,General Fitness,15.2,Beginner,Adult,Overweight,High,71.5,Athlete
FIT_19456,48.0,162.6,55.0,20.8,Female,Weight Loss,2.57,Advanced,Middle Aged,Normal,Minimal,63.2,Intermediate
FIT_19457,20.0,153.1,51.1,21.8,Female,Endurance/Cardio,3.0,Some Experience,Young Adult,Normal,Minimal,72.9,Athlete
FIT_19458,36.0,182.0,97.0,29.3,Male,Muscle Building,1.5,Some Experience,Adult,Overweight,Minimal,50.3,Beginner
FIT_19459,60.0,171.5,74.0,25.2,Male,Weight Loss,1.38,Some Experience,Middle Aged,Overweight,Minimal,43.1,Beginner
FIT_19460,19.0,171.3,68.9,23.5,Male,General Fitness,1.18,Some Experience,Young Adult,Normal,Minimal,56.0,Intermediate
FIT_19461,53.0,165.6,87.0,31.7,Female,Muscle Building,4.22,Beginner,Middle Aged,Obese,Moderate,54.4,Beginner
FIT_19462,58.0,176.5,100.8,32.4,Female,Muscle Building,2.48,Some Experience,Middle Aged,Obese,Minimal,53.3,Beginner
FIT_19463,66.0,183.1,110.2,32.9,Male,Endurance/Cardio,2.53,Some Experience,Senior,Obese,Minimal,,Beginner
FIT_19464,18.0,177.3,78.3,24.9,Male,Weight Loss,7.35,Beginner,Young Adult,Normal,High,70.1,Athlete
FIT_19465,20.0,169.7,78.0,27.1,Male,General Fitness,3.95,Beginner,Young Adult,Overweight,Moderate,,Beginner
FIT_19466,19.0,165.7,63.2,23.0,Male,Muscle Building,2.71,Beginner,Young Adult,Normal,Minimal,61.1,Advanced
FIT_19467,51.0,181.3,86.5,26.3,Male,Endurance/Cardio,9.03,Beginner,Middle Aged,Overweight,High,57.5,Intermediate
FIT_19468,52.0,179.7,70.7,21.9,Male,Weight Loss,1.49,Advanced,Middle Aged,Normal,Minimal,69.4,Advanced
FIT_19469,47.0,173.2,69.5,23.2,Male,Weight Loss,4.94,Beginner,Middle Aged,Normal,Moderate,52.6,Beginner
FIT_19470,43.0,162.0,72.0,27.4,Female,Endurance/Cardio,5.53,Beginner,Adult,Overweight,Moderate,65.0,Advanced
FIT_19471,39.0,158.6,53.2,21.1,Female,Endurance/Cardio,19.29,Never Exercised,Adult,Normal,High,78.6,Athlete
FIT_19472,44.0,159.0,52.4,20.7,Female,Weight Loss,2.04,Never Exercised,Adult,Normal,Minimal,45.6,Beginner
FIT_19473,27.0,169.4,83.0,28.9,Female,General Fitness,7.94,Advanced,Young Adult,Overweight,High,72.1,Athlete
FIT_19474,49.0,163.4,80.1,30.0,Male,General Fitness,3.05,Some Experience,Middle Aged,Obese,Moderate,50.9,Beginner
FIT_19475,19.0,159.4,52.4,20.6,Female,General Fitness,7.64,Advanced,Young Adult,Normal,High,82.6,Athlete
FIT_19476,69.0,162.5,69.9,26.5,Female,Weight Loss,4.08,Beginner,Senior,Overweight,Moderate,41.0,Beginner
FIT_19477,67.0,166.5,64.4,23.2,Male,Muscle Building,18.2,Some Experience,Senior,Normal,High,82.0,Athlete
FIT_19478,46.0,157.0,68.1,27.6,Female,Weight Loss,4.29,Beginner,Middle Aged,Overweight,Moderate,37.1,Beginner
FIT_19479,53.0,164.4,61.8,22.9,Female,Weight Loss,3.32,Beginner,Middle Aged,Normal,Moderate,50.9,Beginner
FIT_19480,34.0,151.0,62.1,27.2,Female,Muscle Building,4.78,Some Experience,Adult,Overweight,Moderate,57.1,Intermediate
FIT_19481,39.0,162.9,57.8,21.8,Female,Endurance/Cardio,4.6,Never Exercised,Adult,Normal,Moderate,58.4,Intermediate
FIT_19482,49.0,177.7,112.8,35.7,Male,Endurance/Cardio,4.29,Some Experience,Middle Aged,Obese,Moderate,47.8,Beginner
FIT_19483,63.0,167.4,69.7,24.9,Female,Endurance/Cardio,4.28,Some Experience,Senior,Normal,Moderate,67.4,Advanced
FIT_19484,57.0,175.7,73.0,23.6,Male,Endurance/Cardio,3.49,Advanced,Middle Aged,Normal,Moderate,62.9,Intermediate
FIT_19485,46.0,184.2,83.7,24.7,Male,Muscle Building,5.99,Beginner,Middle Aged,Normal,Moderate,61.8,Intermediate
FIT_19486,39.0,159.5,59.4,23.3,Female,Muscle Building,5.16,Beginner,Adult,Normal,Moderate,66.3,Advanced
FIT_19487,32.0,163.5,73.9,27.6,Female,General Fitness,2.87,Some Experience,Adult,Overweight,Minimal,58.1,Intermediate
FIT_19488,64.0,184.7,87.1,25.5,Male,Endurance/Cardio,3.17,Beginner,Senior,Overweight,Moderate,42.8,Beginner
FIT_19489,32.0,155.3,67.1,27.8,Female,Muscle Building,16.61,Beginner,Adult,Overweight,High,78.8,Athlete
FIT_19490,38.0,155.7,65.3,26.9,Male,Endurance/Cardio,2.0,Some Experience,Adult,Overweight,Minimal,49.6,Beginner
FIT_19491,32.0,172.1,69.0,23.3,Male,Weight Loss,1.43,Beginner,Adult,Normal,Minimal,47.2,Beginner
FIT_19492,32.0,170.3,71.7,24.7,Male,General Fitness,4.31,Advanced,Adult,Normal,Moderate,76.5,Athlete
FIT_19493,32.0,168.5,69.2,24.4,Male,Muscle Building,18.69,Some Experience,Adult,Normal,High,89.7,Athlete
FIT_19494,19.0,176.8,73.8,23.6,Male,Weight Loss,5.66,Advanced,Young Adult,Normal,Moderate,72.6,Athlete
FIT_19495,40.0,168.9,,,Female,General Fitness,2.35,Beginner,Adult,,Minimal,50.6,Beginner
FIT_19496,41.0,173.0,58.3,19.5,Male,Weight Loss,3.96,Some Experience,Adult,Normal,Moderate,68.6,Advanced
FIT_19497,34.0,155.5,65.9,27.3,Female,Muscle Building,4.17,Some Experience,Adult,Overweight,Moderate,56.7,Intermediate
FIT_19498,50.0,162.0,93.5,35.6,Female,Weight Loss,5.08,Some Experience,Middle Aged,Obese,Moderate,55.9,Beginner
FIT_19499,44.0,179.8,79.8,24.7,Male,Weight Loss,17.99,Advanced,Adult,Normal,High,100.0,Athlete
FIT_19500,19.0,155.4,48.2,20.0,Female,Weight Loss,4.71,Some Experience,Young Adult,Normal,Moderate,69.5,Advanced
FIT_19501,47.0,166.8,61.4,22.1,Female,Muscle Building,6.9,Some Experience,Middle Aged,Normal,Moderate,69.9,Advanced
FIT_19502,64.0,162.5,69.8,26.4,Female,Weight Loss,5.22,Advanced,Senior,Overweight,Moderate,60.2,Intermediate
FIT_19503,19.0,163.1,57.7,21.7,Female,General Fitness,10.67,Advanced,Young Adult,Normal,High,88.2,Athlete
FIT_19504,37.0,171.7,79.2,26.9,Male,Weight Loss,2.95,Never Exercised,Adult,Overweight,Minimal,44.2,Beginner
FIT_19505,64.0,175.6,57.3,18.6,Male,General Fitness,19.15,Advanced,Senior,Normal,High,74.8,Athlete
FIT_19506,60.0,171.9,90.5,30.6,Male,Muscle Building,2.52,Beginner,Middle Aged,Obese,Minimal,37.6,Beginner
FIT_19507,46.0,175.9,67.6,21.8,Male,Endurance/Cardio,12.6,Advanced,Middle Aged,Normal,High,88.1,Athlete
FIT_19508,19.0,170.7,63.5,21.8,Male,Endurance/Cardio,14.13,,Young Adult,Normal,High,85.3,Athlete
FIT_19509,46.0,166.9,53.9,19.3,Male,General Fitness,4.95,Some Experience,Middle Aged,Normal,Moderate,65.1,Advanced
FIT_19510,23.0,178.3,109.8,34.5,Male,General Fitness,1.61,Some Experience,Young Adult,Obese,Minimal,50.6,Beginner
FIT_19511,38.0,164.4,79.6,29.5,Male,Endurance/Cardio,6.68,Beginner,Adult,Overweight,Moderate,57.2,Intermediate
FIT_19512,32.0,179.0,66.9,20.9,Male,Endurance/Cardio,2.09,Some Experience,Adult,Normal,Minimal,63.0,Advanced
FIT_19513,42.0,164.9,66.9,24.6,Male,Weight Loss,1.76,Some Experience,Adult,Normal,Minimal,57.1,Intermediate
FIT_19514,38.0,163.8,65.9,24.6,Female,Muscle Building,5.61,Some Experience,Adult,Normal,Moderate,78.0,Athlete
FIT_19515,66.0,172.1,82.1,27.7,Male,General Fitness,1.62,Advanced,Senior,Overweight,Minimal,49.7,Beginner
FIT_19516,50.0,170.4,64.9,22.4,Female,Weight Loss,,Advanced,Middle Aged,Normal,,73.0,Advanced
FIT_19517,35.0,156.4,56.5,23.1,Female,Muscle Building,3.87,Never Exercised,Adult,Normal,Moderate,53.9,Intermediate
FIT_19518,46.0,153.8,64.8,27.4,Female,Weight Loss,5.84,Advanced,Middle Aged,Overweight,Moderate,65.8,Advanced
FIT_19519,40.0,159.7,64.8,25.4,Female,Weight Loss,3.07,Some Experience,Adult,Overweight,Moderate,61.6,Intermediate
FIT_19520,45.0,152.6,73.2,31.4,Female,General Fitness,3.79,Advanced,Adult,Obese,Moderate,54.8,Beginner
FIT_19521,28.0,154.5,50.9,21.3,Female,General Fitness,2.87,Some Experience,Young Adult,Normal,Minimal,61.4,Advanced
FIT_19522,63.0,169.8,86.5,30.0,Female,General Fitness,5.87,Beginner,Senior,Obese,Moderate,47.4,Beginner
FIT_19523,48.0,172.0,80.0,27.0,Female,Weight Loss,2.73,Advanced,Middle Aged,Overweight,Minimal,52.4,Beginner
FIT_19524,40.0,171.5,67.3,22.9,Female,Weight Loss,3.1,Beginner,Adult,Normal,Moderate,50.5,Beginner
FIT_19525,41.0,179.0,86.0,26.8,Male,General Fitness,1.85,Some Experience,Adult,Overweight,Minimal,55.2,Intermediate
FIT_19526,,150.5,52.3,23.1,Female,Endurance/Cardio,2.47,Never Exercised,,Normal,Minimal,48.5,Beginner
FIT_19527,42.0,181.1,56.7,17.3,Male,Weight Loss,16.61,Some Experience,Adult,Underweight,High,77.5,Athlete
FIT_19528,34.0,161.9,57.7,22.0,Female,Weight Loss,2.62,Beginner,Adult,Normal,Minimal,62.8,Advanced
FIT_19529,40.0,153.0,45.6,19.5,Female,,3.48,Advanced,Adult,Normal,Moderate,74.6,Athlete
FIT_19530,42.0,161.1,56.2,21.7,Male,General Fitness,4.54,Some Experience,Adult,Normal,Moderate,64.8,Advanced
FIT_19531,41.0,164.6,75.0,27.7,Female,General Fitness,2.88,Never Exercised,Adult,Overweight,Minimal,44.4,Beginner
FIT_19532,57.0,154.5,53.2,22.3,Female,Muscle Building,4.82,Some Experience,Middle Aged,Normal,Moderate,58.5,Intermediate
FIT_19533,55.0,164.6,69.5,25.7,Female,Muscle Building,11.15,Some Experience,Middle Aged,Overweight,High,73.9,Athlete
FIT_19534,69.0,160.5,55.6,21.6,Female,Endurance/Cardio,16.5,Beginner,Senior,Normal,High,73.8,Advanced
FIT_19535,26.0,159.9,58.1,22.7,,Endurance/Cardio,5.63,Some Experience,Young Adult,Normal,Moderate,74.7,Athlete
FIT_19536,41.0,172.3,61.8,20.8,Male,Muscle Building,1.88,Beginner,Adult,Normal,Minimal,52.5,Beginner
FIT_19537,33.0,156.7,57.0,23.2,Female,Weight Loss,4.85,Beginner,Adult,Normal,Moderate,66.4,Advanced
FIT_19538,22.0,175.4,73.2,23.8,Male,Weight Loss,8.96,Beginner,Young Adult,Normal,High,74.2,Athlete
FIT_19539,56.0,170.1,68.1,23.5,Female,Endurance/Cardio,3.9,Beginner,Middle Aged,Normal,Moderate,61.8,Intermediate
FIT_19540,31.0,179.5,57.6,17.9,Male,Endurance/Cardio,3.78,Advanced,Adult,Underweight,Moderate,64.6,Intermediate
FIT_19541,54.0,178.0,108.9,34.4,Male,Weight Loss,2.25,Some Experience,Middle Aged,Obese,Minimal,47.6,Beginner
FIT_19542,51.0,154.8,50.1,20.9,Female,Weight Loss,2.35,Advanced,Middle Aged,Normal,Minimal,61.3,Intermediate
FIT_19543,46.0,179.1,69.8,21.8,Male,Muscle Building,6.9,Some Experience,Middle Aged,Normal,Moderate,70.5,Advanced
FIT_19544,26.0,159.6,68.6,26.9,,Endurance/Cardio,2.25,Never Exercised,Young Adult,Overweight,Minimal,43.8,Beginner
FIT_19545,31.0,163.6,91.5,34.2,Female,General Fitness,3.46,Never Exercised,Adult,Obese,Moderate,30.6,Beginner
FIT_19546,21.0,185.0,68.3,20.0,Male,Endurance/Cardio,4.43,Beginner,Young Adult,Normal,Moderate,61.0,Advanced
FIT_19547,53.0,180.7,78.2,23.9,Male,Weight Loss,3.29,Never Exercised,Middle Aged,Normal,Moderate,37.7,Beginner
FIT_19548,49.0,173.2,87.4,29.1,Female,General Fitness,5.33,Some Experience,Middle Aged,Overweight,Moderate,54.7,Beginner
FIT_19549,22.0,175.8,90.9,29.4,Male,Weight Loss,4.33,Advanced,Young Adult,Overweight,Moderate,,Beginner
FIT_19550,47.0,152.0,51.6,22.3,Female,Endurance/Cardio,14.38,Some Experience,Middle Aged,Normal,High,74.7,Athlete
FIT_19551,67.0,169.9,68.1,23.6,Male,Endurance/Cardio,17.53,Some Experience,Senior,Normal,High,84.5,Athlete
FIT_19552,33.0,180.1,86.6,26.7,Male,Weight Loss,14.93,Never Exercised,Adult,Overweight,High,66.3,Advanced
FIT_19553,27.0,166.8,57.2,20.6,Female,Weight Loss,2.28,Some Experience,Young Adult,Normal,Minimal,59.8,Intermediate
FIT_19554,64.0,162.8,82.6,31.2,Female,Muscle Building,16.61,Some Experience,Senior,Obese,High,66.9,Intermediate
FIT_19555,63.0,165.0,74.7,27.4,Female,Endurance/Cardio,5.44,Beginner,Senior,Overweight,Moderate,52.0,Beginner
FIT_19556,28.0,171.4,68.7,23.4,Male,Weight Loss,1.82,Beginner,Young Adult,Normal,Minimal,55.4,Intermediate
FIT_19557,67.0,161.1,81.9,31.6,Female,Weight Loss,6.64,Advanced,Senior,Obese,Moderate,67.8,Intermediate
FIT_19558,33.0,179.6,96.7,30.0,Male,Weight Loss,1.89,Some Experience,Adult,Obese,Minimal,54.0,Beginner
FIT_19559,56.0,156.4,55.2,22.6,Female,Endurance/Cardio,10.0,Some Experience,Middle Aged,Normal,High,82.4,Athlete
FIT_19560,20.0,184.5,80.7,23.7,Male,Weight Loss,9.81,Beginner,Young Adult,Normal,High,79.0,Athlete
FIT_19561,40.0,162.6,57.8,21.9,Female,Weight Loss,13.02,Beginner,Adult,Normal,High,,Beginner
FIT_19562,39.0,171.0,51.3,17.5,Male,Muscle Building,4.46,Beginner,Adult,Underweight,Moderate,55.0,Beginner
FIT_19563,25.0,173.7,54.6,18.1,Male,Muscle Building,2.97,Some Experience,Young Adult,Underweight,Minimal,62.4,Intermediate
FIT_19564,31.0,156.1,52.2,21.4,Female,Muscle Building,6.55,Some Experience,Adult,Normal,Moderate,63.8,Advanced
FIT_19565,24.0,176.2,80.8,26.0,Male,General Fitness,2.25,Beginner,Young Adult,Overweight,Minimal,47.4,Beginner
FIT_19566,31.0,183.8,91.5,27.1,Male,Muscle Building,10.53,Beginner,Adult,Overweight,High,66.8,Advanced
FIT_19567,65.0,181.9,70.0,21.2,Male,General Fitness,1.09,Beginner,Senior,Normal,Minimal,48.6,Beginner
FIT_19568,29.0,152.9,45.4,19.4,Female,Weight Loss,3.4,Advanced,Young Adult,Normal,Moderate,68.1,Advanced
FIT_19569,21.0,178.6,67.3,21.1,Male,Muscle Building,2.15,Some Experience,Young Adult,Normal,Minimal,65.2,Advanced
FIT_19570,26.0,150.0,45.0,20.0,Female,Weight Loss,1.47,Beginner,Young Adult,Normal,Minimal,58.4,Intermediate
FIT_19571,29.0,162.9,46.9,17.7,Female,Muscle Building,14.86,Some Experience,Young Adult,Underweight,High,79.3,Athlete
FIT_19572,37.0,164.1,73.2,27.2,Male,General Fitness,6.21,Advanced,Adult,Overweight,Moderate,71.5,Advanced
FIT_19573,38.0,160.7,51.9,20.1,Female,Weight Loss,19.69,Advanced,Adult,Normal,High,93.7,Athlete
FIT_19574,33.0,177.4,86.5,27.5,Male,Muscle Building,6.45,Beginner,Adult,Overweight,Moderate,64.5,Advanced
FIT_19575,47.0,154.5,56.8,23.8,Female,Weight Loss,19.4,Some Experience,Middle Aged,Normal,High,87.2,Athlete
FIT_19576,32.0,186.1,96.0,27.7,Male,Endurance/Cardio,5.1,Some Experience,Adult,Overweight,Moderate,59.4,Intermediate
FIT_19577,22.0,166.9,57.2,20.5,Female,Endurance/Cardio,2.64,Never Exercised,Young Adult,Normal,Minimal,58.6,Intermediate
FIT_19578,41.0,152.2,49.8,21.5,Female,General Fitness,6.97,Some Experience,Adult,Normal,Moderate,73.0,Athlete
FIT_19579,33.0,157.9,65.0,26.1,Female,Muscle Building,4.27,Some Experience,Adult,Overweight,Moderate,57.2,Intermediate
FIT_19580,51.0,155.4,49.2,20.4,Female,Weight Loss,2.12,Beginner,Middle Aged,Normal,Minimal,48.4,Beginner
FIT_19581,34.0,176.3,100.0,32.2,Male,Endurance/Cardio,3.5,Advanced,Adult,Obese,Moderate,71.4,Advanced
FIT_19582,63.0,170.0,104.8,36.3,Male,Muscle Building,6.47,Beginner,Senior,Obese,Moderate,44.2,Beginner
FIT_19583,66.0,165.1,58.2,21.4,Female,Endurance/Cardio,6.73,Advanced,Senior,Normal,Moderate,70.9,Advanced
FIT_19584,49.0,168.2,57.7,20.4,Female,General Fitness,1.36,Beginner,Middle Aged,Normal,Minimal,48.4,Beginner
FIT_19585,22.0,174.1,85.6,28.2,Male,Muscle Building,1.6,Some Experience,Young Adult,Overweight,Minimal,59.0,Intermediate
FIT_19586,30.0,160.1,57.6,22.5,Female,Endurance/Cardio,12.82,Advanced,Young Adult,Normal,High,100.0,Athlete
FIT_19587,18.0,174.1,54.3,17.9,Male,Weight Loss,4.54,Some Experience,Young Adult,Underweight,Moderate,60.4,Intermediate
FIT_19588,55.0,162.8,95.1,35.9,Male,Muscle Building,10.63,Some Experience,Middle Aged,Obese,High,65.6,Intermediate
FIT_19589,27.0,161.9,71.4,27.2,Male,Muscle Building,2.97,Advanced,Young Adult,Overweight,Minimal,58.3,Intermediate
FIT_19590,22.0,168.4,83.7,29.5,Female,General Fitness,2.38,Beginner,Young Adult,Overweight,Minimal,48.5,Beginner
FIT_19591,20.0,163.0,58.3,21.9,Male,Weight Loss,1.37,Beginner,Young Adult,Normal,Minimal,56.2,Intermediate
FIT_19592,52.0,159.9,69.3,27.1,Female,General Fitness,2.5,Advanced,Middle Aged,Overweight,Minimal,54.7,Beginner
FIT_19593,39.0,155.0,55.4,23.1,Male,Endurance/Cardio,5.75,Advanced,Adult,Normal,Moderate,83.6,Athlete
FIT_19594,40.0,157.3,69.7,28.2,Female,Weight Loss,5.07,Some Experience,Adult,Overweight,Moderate,68.1,Advanced
FIT_19595,47.0,175.0,91.9,30.0,Male,Muscle Building,3.6,Advanced,Middle Aged,Obese,Moderate,60.2,Intermediate
FIT_19596,44.0,164.1,57.8,21.5,Female,Endurance/Cardio,1.74,Beginner,Adult,Normal,Minimal,47.9,Beginner
FIT_19597,58.0,172.4,78.2,26.3,Male,Muscle Building,4.47,Beginner,Middle Aged,Overweight,Moderate,49.3,Beginner
FIT_19598,38.0,174.1,66.1,21.8,Female,Weight Loss,6.72,Advanced,Adult,Normal,Moderate,73.7,Athlete
FIT_19599,44.0,156.5,50.1,20.5,Female,Muscle Building,2.79,Advanced,Adult,Normal,Minimal,65.0,Advanced
FIT_19600,27.0,172.1,78.2,26.4,Male,Weight Loss,4.96,Advanced,Young Adult,Overweight,Moderate,66.2,Advanced
FIT_19601,46.0,178.9,80.1,25.0,Male,Weight Loss,4.85,Some Experience,Middle Aged,Overweight,Moderate,59.8,Intermediate
FIT_19602,43.0,177.3,88.5,28.2,Male,Endurance/Cardio,2.96,Never Exercised,Adult,Overweight,Minimal,45.6,Beginner
FIT_19603,43.0,164.1,63.4,23.5,Female,Weight Loss,10.95,Advanced,Adult,Normal,High,94.1,Athlete
FIT_19604,51.0,164.8,59.6,21.9,Female,General Fitness,11.28,Some Experience,Middle Aged,Normal,High,80.6,Athlete
FIT_19605,28.0,172.4,68.8,23.1,Male,Weight Loss,5.11,Never Exercised,Young Adult,Normal,Moderate,51.5,Intermediate
FIT_19606,46.0,150.4,53.8,23.8,Female,General Fitness,4.04,Beginner,Middle Aged,Normal,Moderate,56.9,Intermediate
FIT_19607,54.0,160.0,71.7,28.0,Female,General Fitness,6.18,,Middle Aged,Overweight,Moderate,73.1,Advanced
FIT_19608,40.0,172.5,68.5,23.0,Male,General Fitness,3.57,Beginner,Adult,Normal,Moderate,58.0,Intermediate
FIT_19609,25.0,176.2,75.3,24.3,Male,General Fitness,15.26,Never Exercised,Young Adult,Normal,High,77.7,Athlete
FIT_19610,36.0,183.9,80.5,23.8,Male,Muscle Building,6.14,Advanced,Adult,Normal,Moderate,79.4,Athlete
FIT_19611,18.0,156.9,53.3,21.7,Male,Weight Loss,2.64,Advanced,Young Adult,Normal,Minimal,74.0,Athlete
FIT_19612,21.0,169.0,61.7,21.6,Male,Muscle Building,1.43,Beginner,Young Adult,Normal,Minimal,62.6,Advanced
FIT_19613,28.0,161.1,53.7,20.7,Female,Muscle Building,6.8,Beginner,Young Adult,Normal,Moderate,70.2,Athlete
FIT_19614,31.0,165.0,53.0,19.5,Female,Muscle Building,1.53,Some Experience,Adult,Normal,Minimal,61.8,Intermediate
FIT_19615,34.0,169.3,83.7,29.2,Female,Weight Loss,4.47,Beginner,Adult,Overweight,Moderate,52.6,Beginner
FIT_19616,23.0,165.1,93.4,34.3,Male,Muscle Building,5.85,Advanced,Young Adult,Obese,Moderate,68.8,Advanced
FIT_19617,36.0,182.6,101.1,30.3,Male,Weight Loss,1.93,Beginner,Adult,Obese,Minimal,42.4,Beginner
FIT_19618,42.0,162.7,71.3,26.9,Female,Weight Loss,1.97,Some Experience,Adult,Overweight,Minimal,52.1,Beginner
FIT_19619,33.0,181.9,77.2,23.3,Male,Muscle Building,4.92,Beginner,Adult,Normal,Moderate,63.6,Advanced
FIT_19620,21.0,171.7,84.8,28.8,Male,Weight Loss,1.64,Beginner,Young Adult,Overweight,Minimal,42.3,Beginner
FIT_19621,55.0,183.9,111.7,33.0,Male,Muscle Building,15.58,Some Experience,Middle Aged,Obese,High,71.4,Advanced
FIT_19622,60.0,162.3,86.5,32.8,Female,Weight Loss,5.32,Some Experience,Middle Aged,Obese,Moderate,49.8,Beginner
FIT_19623,19.0,174.2,91.1,30.0,Male,General Fitness,5.11,Never Exercised,Young Adult,Obese,Moderate,45.6,Beginner
FIT_19624,53.0,184.2,108.9,32.1,Male,Weight Loss,4.52,Some Experience,Middle Aged,Obese,Moderate,49.1,Beginner
FIT_19625,58.0,158.3,63.6,25.4,Female,General Fitness,6.04,Never Exercised,Middle Aged,Overweight,Moderate,51.5,Beginner
FIT_19626,23.0,164.3,61.6,22.8,Male,Muscle Building,9.29,Never Exercised,Young Adult,Normal,High,68.4,Advanced
FIT_19627,30.0,184.5,83.7,24.6,Male,Muscle Building,5.09,Beginner,Young Adult,Normal,Moderate,68.3,Advanced
FIT_19628,19.0,190.4,101.1,27.9,Male,General Fitness,6.59,Advanced,Young Adult,Overweight,Moderate,73.5,Athlete
FIT_19629,52.0,179.7,64.3,19.9,Male,Endurance/Cardio,6.83,Never Exercised,Middle Aged,Normal,Moderate,54.5,Beginner
FIT_19630,62.0,175.4,65.3,21.2,Male,Muscle Building,4.55,Some Experience,Senior,Normal,Moderate,61.8,Intermediate
FIT_19631,34.0,152.4,55.1,23.7,Female,Weight Loss,6.41,Advanced,Adult,Normal,Moderate,83.0,Athlete
FIT_19632,23.0,159.2,57.0,22.5,Female,Weight Loss,5.75,Advanced,Young Adult,Normal,Moderate,79.0,Athlete
FIT_19633,42.0,159.9,78.5,30.7,Female,Endurance/Cardio,1.67,Beginner,Adult,Obese,Minimal,34.0,Beginner
FIT_19634,18.0,169.0,67.2,23.5,Female,Weight Loss,12.99,Advanced,Young Adult,Normal,High,98.5,Athlete
FIT_19635,30.0,178.2,57.4,18.1,Male,Muscle Building,2.28,Some Experience,Young Adult,Underweight,Minimal,63.0,Intermediate
FIT_19636,27.0,170.5,60.3,20.7,Female,General Fitness,2.76,Advanced,Young Adult,Normal,Minimal,69.1,Advanced
FIT_19637,57.0,161.9,55.1,21.0,Female,General Fitness,1.09,Advanced,Middle Aged,Normal,Minimal,66.8,Advanced
FIT_19638,28.0,168.0,65.4,23.2,Female,Weight Loss,1.29,Beginner,Young Adult,Normal,Minimal,57.6,Intermediate
FIT_19639,47.0,177.9,91.1,28.8,Male,Weight Loss,2.03,Never Exercised,Middle Aged,Overweight,Minimal,34.9,Beginner
FIT_19640,30.0,166.1,74.0,26.8,Female,General Fitness,5.63,Some Experience,Young Adult,Overweight,Moderate,67.8,Advanced
FIT_19641,55.0,184.3,92.5,27.2,Male,General Fitness,6.02,Beginner,Middle Aged,Overweight,Moderate,53.0,Beginner
FIT_19642,27.0,158.5,54.8,21.8,Male,Weight Loss,5.18,Never Exercised,Young Adult,Normal,Moderate,57.2,Intermediate
FIT_19643,23.0,167.9,52.9,18.8,Female,Muscle Building,2.73,Beginner,Young Adult,Normal,Minimal,62.9,Advanced
FIT_19644,18.0,176.4,70.6,22.7,Male,Endurance/Cardio,6.29,Advanced,Young Adult,Normal,Moderate,81.9,Athlete
FIT_19645,25.0,184.0,60.1,17.8,Male,General Fitness,1.23,Advanced,Young Adult,Underweight,Minimal,59.4,Intermediate
FIT_19646,55.0,161.5,58.3,22.4,Female,Weight Loss,4.29,Advanced,Middle Aged,Normal,Moderate,64.0,Intermediate
FIT_19647,20.0,182.8,74.8,22.4,Male,Weight Loss,5.44,Some Experience,Young Adult,Normal,Moderate,84.7,Athlete
FIT_19648,32.0,166.5,73.7,26.6,Male,General Fitness,2.8,Some Experience,Adult,Overweight,Minimal,59.5,Intermediate
FIT_19649,54.0,150.0,45.0,20.0,Female,General Fitness,16.81,Advanced,Middle Aged,Normal,High,87.4,Athlete
FIT_19650,21.0,156.8,55.6,22.6,Female,Weight Loss,3.81,Advanced,Young Adult,Normal,Moderate,81.4,Athlete
FIT_19651,60.0,165.6,89.9,32.8,Female,Muscle Building,5.83,Some Experience,Middle Aged,Obese,Moderate,58.5,Beginner
FIT_19652,49.0,166.3,82.9,30.0,Female,Weight Loss,3.49,Some Experience,Middle Aged,Obese,Moderate,47.0,Beginner
FIT_19653,26.0,161.6,61.4,23.5,Female,General Fitness,2.17,Some Experience,Young Adult,Normal,Minimal,59.0,Intermediate
FIT_19654,50.0,157.9,64.8,26.0,Female,Weight Loss,7.23,Beginner,Middle Aged,Overweight,High,62.1,Intermediate
FIT_19655,22.0,165.2,61.0,22.4,Female,General Fitness,10.53,Some Experience,Young Adult,Normal,High,90.2,Athlete
FIT_19656,68.0,157.9,55.3,22.2,Female,Muscle Building,4.2,Beginner,Senior,Normal,Moderate,49.0,Beginner
FIT_19657,41.0,161.1,68.7,26.5,Male,General Fitness,4.47,Beginner,Adult,Overweight,Moderate,55.3,Intermediate
FIT_19658,36.0,177.4,63.1,20.1,Male,Weight Loss,6.75,Some Experience,Adult,Normal,Moderate,71.3,Advanced
FIT_19659,22.0,183.2,74.4,22.2,Male,Endurance/Cardio,4.93,Beginner,Young Adult,Normal,Moderate,63.4,Advanced
FIT_19660,36.0,154.2,63.0,26.5,Female,General Fitness,4.53,Beginner,Adult,Overweight,Moderate,53.6,Beginner
FIT_19661,26.0,173.0,70.3,23.5,Male,Endurance/Cardio,2.25,Beginner,Young Adult,Normal,Minimal,60.2,Advanced
